-7.239985420089110058e+00,-2.289052208224359841e+00,-1.400000000000000000e+03,5.009997198958710207e+00,2.552382298333160104e+00,-8.230000000000000000e+02,-1.132930966668429917e+01,-4.601893773586740011e+00,2.650000000000000000e+02,6.014220193680699822e+00,2.086109576322380033e+00,-5.020000000000000000e+02,-1.442508585459859916e+01,-4.662489060972170307e+00,2.770000000000000000e+02,-1.108725820259360084e+01,-2.327678088298959835e+00,-1.378000000000000000e+03,7.037700753556290323e+00,2.219226650269130019e+00,-8.570000000000000000e+02,-1.233452110122319922e+01,-3.731506519404789834e+00,3.400000000000000000e+02,-1.033189140075259971e+01,-4.189585702242889731e+00,-1.408000000000000000e+03,7.662936578621500239e+00,3.352554035735450189e+00,-6.380000000000000000e+02,-1.189276643327700000e+01,-5.411434593120570291e+00,2.650000000000000000e+02,-1.202901147978029961e+01,-3.702043904434740185e+00,2.770000000000000000e+02,-1.252865525049350026e+01,-5.502049319850880416e+00,4.850000000000000000e+02,-4.209853371990839754e+00,-1.227816852639189937e+00,-1.270000000000000000e+03,5.167959880481499901e+00,1.932062585901070051e+00,-1.500000000000000000e+02,-7.664318912823669727e+00,-3.423289718150420047e+00,2.550000000000000000e+02,5.976397543286950054e+00,1.943410111561570064e+00,-6.030000000000000000e+02,-1.083033169433520015e+01,-3.485735706098609832e+00,3.030000000000000000e+02,-5.714695965718459725e+00,-8.552493000111700550e-01,-1.388000000000000000e+03,6.145398516392649668e+00,1.722015800757749959e+00,-1.830000000000000000e+02,-6.627422778874829667e+00,-2.986414233475049862e+00,3.520000000000000000e+02,-6.538095129704509567e+00,-2.724314982923500050e+00,-1.415000000000000000e+03,7.241152551997339870e+00,2.130963490260810111e+00,-1.050000000000000000e+02,-8.818847116897289951e+00,-3.798375632507919875e+00,3.950000000000000000e+02,-7.792886032228889981e+00,-2.561237630959690037e+00,2.550000000000000000e+02,-9.001059768561189500e+00,-4.285578771277309684e+00,4.900000000000000000e+02,4.762785270595800036e+00,1.319114934064480105e+00,-1.365000000000000000e+03,4.059726736077739595e+00,4.242172118936610170e-01,-3.200000000000000000e+01,-3.566091964579289897e+00,-8.539190156958480493e-01,2.700000000000000000e+02,4.285044397945090289e+00,8.220385666548639669e-01,-9.700000000000000000e+01,-5.382032570466660282e+00,-1.101488572965950041e+00,2.630000000000000000e+02,8.138301867739400564e+00,2.621589484955010096e+00,-1.350000000000000000e+03,-4.599663380559269932e+00,-9.866795230005970252e-02,-9.580000000000000000e+02,-4.219152016083279833e+00,-3.348081693136840120e-01,5.180000000000000000e+02,5.293598154120330079e+00,6.175718370048459693e-01,-1.365000000000000000e+03,5.335000846979440325e+00,5.494031890053390210e-01,-5.300000000000000000e+01,-4.799076109626709830e+00,-1.125460304807909928e+00,4.370000000000000000e+02,-2.641197610945769991e+00,-4.955830769302210226e-01,2.630000000000000000e+02,-5.749171748938699977e+00,-1.212254954461470025e+00,5.130000000000000000e+02,-1.441093530742040052e+01,-8.908476742602109866e+00,-1.382000000000000000e+03,3.329830809279529902e+00,7.493189840022530523e-01,-9.380000000000000000e+02,-2.613556729162329972e+01,-1.932247663600420040e+01,3.920000000000000000e+02,6.727966214995150018e+00,6.386364418126579956e-01,-6.870000000000000000e+02,-2.829744394451940082e+01,-2.000241103211309834e+01,3.800000000000000000e+02,-2.029211750403180048e+01,-9.306708693155599121e+00,-1.370000000000000000e+03,8.334004998638929962e+00,4.984963616710559875e-01,-9.670000000000000000e+02,-2.361946779771280092e+01,-1.715747523658859919e+01,3.850000000000000000e+02,-1.870885583576569999e+01,-1.266580464098960057e+01,-1.345000000000000000e+03,4.159821625563400183e+00,1.111749049177050086e+00,-5.280000000000000000e+02,-2.979075612867870149e+01,-2.080754363931090012e+01,5.030000000000000000e+02,-2.436533789328110089e+01,-1.857803816886200110e+01,3.470000000000000000e+02,-2.967313093908850163e+01,-2.006691510314639970e+01,5.030000000000000000e+02,-5.404809275103669819e+00,-1.637915091024900072e+00,-1.380000000000000000e+03,3.360261768177479791e+00,1.431461967542980052e+00,-1.350000000000000000e+02,-9.871323272730020193e+00,-5.932995232942960051e+00,5.180000000000000000e+02,4.213581195848020045e+00,1.490648450212689990e+00,-1.230000000000000000e+02,-1.137661610314020066e+01,-6.416460406370729785e+00,3.950000000000000000e+02,-8.392368549874859696e+00,-1.588781295748020073e+00,-1.380000000000000000e+03,4.660881527881490349e+00,7.728744451968819762e-01,-8.730000000000000000e+02,-8.497750595490030534e+00,-4.670237468699919958e+00,5.250000000000000000e+02,-7.029924787668269559e+00,-2.930457115265550083e+00,-1.383000000000000000e+03,5.168998807165709586e+00,2.030891043426790166e+00,-1.350000000000000000e+02,-1.239380147283229938e+01,-6.712287823758179783e+00,4.930000000000000000e+02,-9.284686883555950843e+00,-5.809160143539830123e+00,3.920000000000000000e+02,-1.142952426340720073e+01,-6.056830322346070439e+00,5.030000000000000000e+02,-4.609834696954749900e-01,-2.959477723948840053e-02,-1.447000000000000000e+03,1.312604941884049969e+00,3.789470939494860025e-01,-6.950000000000000000e+02,9.518256935173720068e-01,6.608220907307189862e-02,1.880000000000000000e+02,2.177095504352219990e+00,2.450340092419250049e-01,-7.020000000000000000e+02,-1.530793483658509979e+00,-1.371003283523790084e-01,2.880000000000000000e+02,-8.634063199097790076e-01,-5.814984419331169913e-02,-1.510000000000000000e+03,1.756409810908150071e+00,3.448828236497640254e-01,-7.280000000000000000e+02,1.835529202114019931e+00,2.962349171013409777e-01,2.080000000000000000e+02,1.350796082042269974e+00,3.126688357015859898e-01,-1.295000000000000000e+03,2.306276879200169994e+00,5.468704565887170244e-01,-5.000000000000000000e+02,8.895352549545040288e-01,3.908152439760430308e-02,2.020000000000000000e+02,1.212391689434979991e+00,1.763798984313350027e-02,4.800000000000000000e+01,1.260589560309679946e+00,1.145096070768829993e-01,2.020000000000000000e+02,5.123307432453239940e+00,1.610219278570470092e+00,-1.357000000000000000e+03,-4.156127960301190249e+00,-2.120842963897930034e+00,-7.970000000000000000e+02,1.081473743081139993e+01,5.864909776189350055e+00,1.830000000000000000e+02,-3.996854086101799819e+00,-1.342044403038709977e+00,-5.320000000000000000e+02,9.575255676073989974e+00,5.442187882564709867e+00,1.830000000000000000e+02,7.512470662681860034e+00,1.843622657583199986e+00,-1.350000000000000000e+03,-7.469590763238190156e+00,-2.435810876390549939e+00,-8.550000000000000000e+02,1.285923427518040008e+01,6.576882671799779700e+00,1.930000000000000000e+02,6.358497576670830043e+00,3.551447867022969884e+00,-1.365000000000000000e+03,-6.995051684432680439e+00,-2.585692034506759995e+00,-7.930000000000000000e+02,1.049913569122730017e+01,5.575658774203549939e+00,1.820000000000000000e+02,1.031152549704230026e+01,5.431529160592179828e+00,1.830000000000000000e+02,1.166688481155060053e+01,6.298290391786520281e+00,1.930000000000000000e+02,7.594693813457720211e+00,2.671405271948469995e+00,-1.358000000000000000e+03,-6.180064097851439620e+00,-8.082469872534030486e-01,-8.050000000000000000e+02,1.219341754704220016e+01,3.759927120773649989e+00,1.780000000000000000e+02,-6.123367228993560119e+00,-1.712356469813340054e-01,-8.680000000000000000e+02,1.216238878700480086e+01,3.870776102705149935e+00,1.700000000000000000e+02,1.385927887690749927e+01,4.554988714946479611e+00,-1.350000000000000000e+03,-8.898334048058620382e+00,-1.588428855714459909e+00,-8.450000000000000000e+02,1.303811612581709944e+01,4.317129952261650416e+00,1.830000000000000000e+02,5.898358586811370152e+00,2.483452015011700098e+00,-1.370000000000000000e+03,-7.146904602916009708e+00,-6.711242063683440229e-01,-7.930000000000000000e+02,1.207858719392540081e+01,3.091875307354130076e+00,1.820000000000000000e+02,1.147434119417600051e+01,3.810811898795329888e+00,1.780000000000000000e+02,1.325015775346710001e+01,3.709042342751970089e+00,1.850000000000000000e+02,-5.649444488963929700e+00,-1.754480411279059959e+00,-1.245000000000000000e+03,4.219993808499910237e+00,2.101117768911919814e+00,-6.800000000000000000e+01,-9.793362943820969946e+00,-4.086194501193520345e+00,2.600000000000000000e+02,5.311227873490420137e+00,1.671859017671210035e+00,-4.100000000000000000e+02,-1.008687193241589952e+01,-3.658726901364400153e+00,2.550000000000000000e+02,-7.656348651631420310e+00,-1.094016543269050068e+00,-1.387000000000000000e+03,5.342465757733219966e+00,1.980339236336750020e+00,-8.280000000000000000e+02,-1.011660856769069916e+01,-4.221918696878880439e+00,1.980000000000000000e+02,-9.850805800945970248e+00,-4.006302183575080278e+00,-1.403000000000000000e+03,5.702304945147379733e+00,2.651091972965919918e+00,-3.700000000000000000e+02,-1.058403436210340054e+01,-4.375532132804099916e+00,2.620000000000000000e+02,-1.064445388136540060e+01,-2.465923371113429852e+00,1.980000000000000000e+02,-1.047982899224139963e+01,-5.710762122492529791e+00,2.600000000000000000e+02,-2.349920618655120030e+00,-6.823199176550539535e-01,-1.418000000000000000e+03,3.052985363841369981e+00,1.057438119124199938e+00,-8.500000000000000000e+01,-2.514568067281799824e+00,-8.023093006329790056e-01,8.580000000000000000e+02,4.533200158720370077e+00,1.167366995799419938e+00,-4.070000000000000000e+02,-3.276581460488329878e+00,-4.983496168107769964e-01,6.500000000000000000e+02,4.389055197415919984e+00,2.763530141276540064e-01,-1.237000000000000000e+03,4.396569406446309891e+00,5.994493106995789633e-01,-2.050000000000000000e+02,-4.500270992845879725e+00,-1.223829507655439963e+00,8.270000000000000000e+02,-6.244510704866580220e+00,-2.308802630543400181e+00,-1.415000000000000000e+03,4.275327676575400027e+00,1.405901906656380040e+00,-3.170000000000000000e+02,-4.860786361451720161e+00,-6.855083093834669627e-01,8.580000000000000000e+02,4.215923783202979891e+00,4.190001222283200044e-01,5.830000000000000000e+02,-3.963334699525709937e+00,-2.024705685347050199e+00,3.830000000000000000e+02,8.779762826389710284e+00,4.018468358610210345e+00,-1.353000000000000000e+03,-4.950010561554729627e+00,-1.773816654407810001e+00,-7.900000000000000000e+02,1.283257033342369979e+01,6.155087497813330089e+00,2.180000000000000000e+02,-4.865204317921159927e+00,-3.850617004831140000e-01,-7.830000000000000000e+02,1.282206773870919925e+01,5.933475740107430063e+00,2.180000000000000000e+02,1.489738301233670015e+01,7.647556181213979620e+00,-1.350000000000000000e+03,-1.176385376158740037e+01,-3.259457799794700072e+00,-7.470000000000000000e+02,1.473964691341399913e+01,6.804455688898450205e+00,2.170000000000000000e+02,9.055316688381420676e+00,4.617741169830850367e+00,-1.253000000000000000e+03,-8.803030725661679767e+00,-1.688853946336700051e+00,-5.150000000000000000e+02,1.146097839870780000e+01,5.727331064434119767e+00,2.120000000000000000e+02,1.079283970064570042e+01,6.362442997904230069e+00,3.530000000000000000e+02,1.489029744875359995e+01,5.947731997722439878e+00,2.180000000000000000e+02,-1.187298422328909986e+01,-7.807182424578630098e+00,-1.365000000000000000e+03,2.427382287117109794e+00,2.855375471967229739e-01,-9.130000000000000000e+02,-1.965720296766859931e+01,-1.419753140134969982e+01,3.920000000000000000e+02,-3.560519312074430065e+00,-1.754727980379650054e-01,-7.830000000000000000e+02,-2.120815914649039868e+01,-1.430498446668610057e+01,3.920000000000000000e+02,-1.635021180454889844e+01,-8.260835637837159240e+00,-1.370000000000000000e+03,7.388199608652190165e+00,4.060128098636949789e-01,-9.750000000000000000e+02,-1.876589784744700040e+01,-1.377467619315119940e+01,3.800000000000000000e+02,-1.630785200721300043e+01,-1.148440702698309934e+01,-1.367000000000000000e+03,3.541482160272380053e+00,6.271069762246159751e-01,-3.220000000000000000e+02,-2.039839603286180036e+01,-1.451293354421170001e+01,5.000000000000000000e+02,-1.863968631076919991e+01,-1.394025101224339913e+01,3.470000000000000000e+02,-2.163203516664059833e+01,-1.445481179045589926e+01,3.980000000000000000e+02,-4.642178629486919839e+00,-1.309469394201479897e+00,-1.362000000000000000e+03,2.270760433402270184e+00,9.709633962107430127e-01,-2.430000000000000000e+02,-6.869607136160439609e+00,-3.275417660453849855e+00,1.970000000000000000e+02,3.887425324820700023e+00,6.923988238924320138e-01,-5.200000000000000000e+01,-7.308236487036899653e+00,-3.431386975343280188e+00,1.880000000000000000e+02,-6.205191404560400414e+00,-9.884496420197359523e-01,-1.362000000000000000e+03,4.141044168131600145e+00,6.313283074102890025e-01,-8.920000000000000000e+02,-7.778612969758920137e+00,-3.174882307349470079e+00,1.900000000000000000e+02,-6.867352851872530195e+00,-2.806404237209049857e+00,-1.392000000000000000e+03,4.062556954355679650e+00,1.588943387997000078e+00,-4.130000000000000000e+02,-6.943439187792439959e+00,-3.220104985291809996e+00,3.830000000000000000e+02,-6.713116594496430167e+00,-3.082004364894929793e+00,1.900000000000000000e+02,-7.929055707141009712e+00,-3.468714631519630220e+00,3.870000000000000000e+02,5.224262467034820112e+00,1.683950459255149967e+00,-1.348000000000000000e+03,-4.614476313021669718e+00,-2.635453264498489823e+00,-7.730000000000000000e+02,9.975847550254789198e+00,6.683450801594720048e+00,3.350000000000000000e+02,-6.091096180605280352e+00,-1.581049151872299996e+00,-8.620000000000000000e+02,1.060247838664209930e+01,6.678791660088100102e+00,3.450000000000000000e+02,7.243779489991180043e+00,2.431768513373670171e+00,-1.350000000000000000e+03,-8.130480204135890787e+00,-3.384469602360809848e+00,-8.530000000000000000e+02,1.064575475155420037e+01,7.371757019285269941e+00,2.470000000000000000e+02,7.257202263798959940e+00,3.773505249032159892e+00,-1.163000000000000000e+03,-8.711585537290210013e+00,-2.944888653268459944e+00,-5.150000000000000000e+02,9.904456364479980124e+00,5.999803725410780331e+00,3.370000000000000000e+02,1.153026712845069923e+01,6.362635479201600219e+00,3.420000000000000000e+02,1.116567793909250028e+01,7.004266123987830106e+00,2.320000000000000000e+02,7.631434012415939883e+00,2.632007084395089791e+00,-1.353000000000000000e+03,-4.564778622868329805e+00,-1.040125413698870016e+00,-8.050000000000000000e+02,1.337559890594820011e+01,6.797676301268929855e+00,2.230000000000000000e+02,-6.182294570473599649e+00,-1.907427649356070037e-02,-7.830000000000000000e+02,1.284256282813660022e+01,6.996029614039030342e+00,2.180000000000000000e+02,1.376421101681020076e+01,4.935770151298740416e+00,-1.350000000000000000e+03,-1.098141999196660024e+01,-2.241082668836440028e+00,-6.530000000000000000e+02,1.566334279889849945e+01,7.537501124660090035e+00,2.230000000000000000e+02,9.100753149052890123e+00,2.845476104449479848e+00,-1.063000000000000000e+03,-8.686705502306779181e+00,-8.685585365084620424e-01,-5.150000000000000000e+02,1.211947566764809991e+01,5.859498165107670076e+00,2.230000000000000000e+02,1.187705583771059992e+01,6.541923037159289578e+00,2.230000000000000000e+02,1.508372579604700014e+01,7.053429565378570132e+00,2.180000000000000000e+02,-5.150714548610980437e+00,-1.363113354013800071e+00,-1.362000000000000000e+03,3.465915897945819779e+00,1.938094333449809969e+00,-1.480000000000000000e+02,-1.180413532247129993e+01,-6.830358877243559945e+00,5.080000000000000000e+02,3.606387126173669966e+00,1.813612837507589948e+00,-2.430000000000000000e+02,-1.298164993580170012e+01,-7.456673494086030196e+00,4.900000000000000000e+02,-8.343691641676759474e+00,-1.694536467789349965e+00,-1.370000000000000000e+03,4.646493021177390048e+00,1.478722271255410003e+00,-7.720000000000000000e+02,-1.066667081799949912e+01,-6.039366461686960008e+00,5.150000000000000000e+02,-5.910362162961689592e+00,-2.171818460663339945e+00,-1.367000000000000000e+03,5.361528595724330160e+00,2.521947891586429957e+00,-1.350000000000000000e+02,-1.238620798494650010e+01,-6.994976906325160115e+00,5.120000000000000000e+02,-1.107322310915069963e+01,-6.649158220957129828e+00,5.650000000000000000e+02,-1.335002865673880024e+01,-7.011597896589809586e+00,5.170000000000000000e+02,-1.772531929985510013e+00,-1.044858289756299907e+00,-1.373000000000000000e+03,1.653803462422150039e+00,4.897235401882539807e-01,-8.070000000000000000e+02,-3.829976435891719877e+00,-1.689925630056350103e+00,3.320000000000000000e+02,1.945346320577379995e+00,3.579401591433580276e-01,-7.850000000000000000e+02,-3.459767348504140028e+00,-1.755089397330330092e+00,7.280000000000000000e+02,-3.687760907159100210e+00,-1.789266360269740064e+00,-1.370000000000000000e+03,3.500174079050950127e+00,9.751870235182069635e-01,-7.980000000000000000e+02,-4.653590702726679851e+00,-2.006481071649670156e+00,3.400000000000000000e+02,-1.096701681134440109e+00,-3.797287307150790103e-01,-1.513000000000000000e+03,2.127782034582140103e+00,1.361232240997199971e-01,-5.420000000000000000e+02,-4.633423639836940389e+00,-1.308273557334959980e+00,3.380000000000000000e+02,-4.280654738146419724e+00,-1.925926919299280060e+00,3.470000000000000000e+02,-4.003033804965739684e+00,-1.453663062406350015e+00,3.250000000000000000e+02,4.153838759176760043e+00,4.698514505667890084e-01,-1.348000000000000000e+03,-3.845080372988900042e+00,-2.331073114590100026e+00,-8.620000000000000000e+02,1.106223490433190015e+01,5.577054528710929659e+00,1.900000000000000000e+02,-4.723974838225140083e+00,-1.613527371974140090e+00,-4.080000000000000000e+02,1.071299616929769982e+01,5.602881458318780261e+00,1.900000000000000000e+02,-4.507218345142369742e+00,-5.392256262725080296e-01,-9.730000000000000000e+02,-6.377825917034350311e+00,-2.330985640837039963e+00,-8.620000000000000000e+02,1.225812637456670018e+01,6.010811566098530179e+00,1.970000000000000000e+02,6.094486487367560379e+00,3.225057927139519887e+00,-1.342000000000000000e+03,-7.498898461512440328e+00,-3.048056490811250185e+00,-7.930000000000000000e+02,1.074062218698949955e+01,5.117470561715480315e+00,1.930000000000000000e+02,1.115228911096970066e+01,4.489977225284659923e+00,1.830000000000000000e+02,1.185854936866819997e+01,6.664131832137210054e+00,2.080000000000000000e+02,3.831195579579320221e+00,5.110628229883590334e-01,-1.348000000000000000e+03,6.579651093150070018e+00,8.406538514298970144e-01,-2.000000000000000000e+01,7.272453869116509928e+00,1.709533938268160136e-01,1.680000000000000000e+02,7.966122830356670015e+00,1.044790464357800097e+00,-1.700000000000000000e+01,8.103030709939350373e+00,5.846758236654869823e-01,1.630000000000000000e+02,7.522218995771000394e+00,3.670996313803759903e-01,-1.350000000000000000e+03,6.951400481510759732e+00,5.199186332787859577e-01,-2.480000000000000000e+02,7.677148761638280305e+00,7.548427077404420427e-01,1.830000000000000000e+02,7.103663086607370225e+00,9.830603744294750257e-01,-1.058000000000000000e+03,6.669812430748019771e+00,9.558508163561729720e-01,-3.620000000000000000e+02,-9.849164847212229290e+00,-8.266583499254840373e-01,5.070000000000000000e+02,-8.223325148973280818e+00,-7.306072892440119981e-02,5.080000000000000000e+02,7.571866073753009907e+00,4.149675165780339903e-01,1.680000000000000000e+02,0.000000000000000000e+00
